"My favorite perfume by Estee Lauder, I cannot live without it.  I spray it on clothing I don't wash much such as jackets or coats and am reminded of the delicious fragrance that I don't need to spray it on every day.",5.0
"I've used this perfume for years and just love it.  Apparently each person's unique body chemistry interacts differently with different perfumes.  If so, this is a wonderful match for me.",5.0
"My trophy wife's standby, lovely fragrance that brings back many, many memories !",5.0
"Given as a gift, well received.",5.0
My favorite fragrance at a great price.,5.0
WHITE LINEN DEFINES WHO I AM.,5.0
Always smell good,5.0
Made her a happy woman!!,5.0
Beautiful smell.,5.0
She loved it,5.0
Love it.,5.0
perfect,5.0
Gift for my wife. Thanks.,5.0
"My wife is very happy with this product. If she's happy, I'm happy.",5.0
one of my favorites by Estee Lauder,5.0
Smells nice.,5.0
Love it!,5.0
Love it!,1.0
What can I say other than I have always loved Estee Lauder's white linen perfume it is hard to fine now and then yet here it was on Amazon! Very happy,5.0
Great!  Received it on time - just what I needed,5.0
Product as described.  Great packaging .,5.0
My personal scent for many years. Perfect product and the price was astoundingly good.,5.0
beautiful scent,5.0
Love this scent,5.0
Great,5.0
"Have worn this scent for years. Love it and so do others,apparently, when I wear it as I am often complimented with ""M-m-m you smell so good!"" Getting harder to find size I want. Need smaller size for travel.",5.0
nextday delivery. No trip to mall love it.,5.0
perfect,5.0
nice,5.0
White linen is a wonderful perfume. I received it in a timely manner. I feel i paid a good price for it. I love using Amazon.,5.0
I have always loved the scent of White Linen. It's subtle. The perfume I received was perfect as always.,5.0
My wife's favorite.,5.0
I have used White Linen for years. It is the only fragrant I have used in 25 years plus. So pleased I can purchase it on Amazon instead of going to the Mall.,5.0
I Purchased this perfume for my mother-in-law and she absolutely loved it.,4.0
I love this fragrance!  It is my signature fragrance so I buy it often.  The price at Amazon is far better than thedeparzmet store.,5.0
Love this perfume!  Smells awesome!,5.0
Great purchase,5.0
Love it!,5.0
I have worn White Linen all my adult life and I'M 58. ONE OF THE BEST FRAGRANCES I'VE EVER HAD,5.0
This has been my favorite for many years.  I was so surprised and pleased to find it on Amazon for such an excellent price.,5.0
"I'm rating this purchase 5 stars because it was a great price on my favorite perfume and I couldn't be happier with the delivery time. I recommend shopping with Amazon for so many reasons but I'd have to say the number one reason is that what you see is what you get. The item descriptions are to the tee, new or used. Thanks again Amazon for coming through for me.",5.0
