Product as described.  Fast delivery!,5.0
love the way this feels.,5.0
good,5.0
The real thing at a price that is not available in any store that I know of!,5.0
"Been using it for several years - have tried other products, bur not seeing any vast improvement so will probably stay with what has worked",5.0
The best night eye cream so far,4.0
Good stuff and love it!,5.0
nice,5.0
works well for me,5.0
Great for dry under eyes like mine. With the moisture I have fewer wrinkles. Love the product and worth the price,4.0
perfect,5.0
very good,4.0
very good.,5.0
nice price,5.0
"This stuff feels so good on the skin and absorbs fast, feels like it's actually moisturizing and not just surface lotion. Highly recommend it!",5.0
feel good,5.0
good,5.0
this product is very effective.,5.0
Good,5.0
"Firmed up my eyes pretty well, but made me break out when I got it on my upper cheek",3.0
It's cheap but not fresh enough. It's a gift to my mom's 50 birthday and she likes it. I am happy if she is happy,4.0
i bought this for my brother's girlfriend and she really likes it and i think it is good for her to use,4.0
still creeps toward the eye and makes my eyes puffy,2.0
Used full jar no difference.  Will never use again.,1.0
Good,4.0
This one is fine. But Next time I will go back to the Lancôme black eye cream.,4.0
good,5.0
Is an excellent product!!!,5.0
good product,5.0
good,3.0
My mother loves it. Good price.,5.0
excelent,4.0
ok,4.0
goodgood,5.0
EXCELLENT,5.0
good,5.0
It's nice,5.0
"surprise，I love it very much,I will buy it again.",5.0
very good,5.0
good deal.but time is really long.thx.,5.0
Super fast shipping and great price,5.0
nice,5.0
"good,I like",5.0
"service good, arrive soon. My good friend like it.",5.0
It is the one that i was looking for.,4.0
"It is cheaper, but has different smell with the one used before. I do not know it is true or not.",3.0
"It's not my first of buying it. It's very comfortable, and I like it very much.",5.0
completly satisfied,5.0
good,5.0
good!!!,4.0
i very like it,5.0
"poor package, it's broken.",3.0
good,5.0
good,5.0
It's very good,5.0
It's very good,5.0
good,5.0
good price,4.0
"Nice product, nice seller. Estee Lauder Advanced Night Repair Eye synchronized Complex is really a sweet gift for my sister, I think.",5.0
My wife like it very much.Thr only drawback is the speed of delivery is too slow.,4.0
I have used it for 6 months. My wrinkles are lighter. It really can smooth the skin around the corner of my eyes.,5.0
Good! If any more discounter is better,4.0
VERY GOOD,5.0
"This is a great product, I feel very good my friend after use.",5.0
it is very good product.i will take it for a long time from now on. it is a very good,4.0
Excelente!,5.0
Excellent,5.0
Good,5.0
look good!,3.0
IT IS GOOD !,5.0
"Ordered from ""Top-notch Design & Import"" and was given a product from May 2012 batch, that's slightly over two years. Product wise, good consistency, stays well on the skin but really pricey.",3.0
"I got the package quick, but the bottles and the outside packages are dirty and look like used. Now I am returning them.",1.0
"Love it. I am 24 yrs old tho, 4 months ago I found some small wrinkles under my eyes so I bought it and use it everyday. It proved its effect on the moisturizing of the eyes.",5.0
very good,5.0
All ok.,5.0
"My wife is using it and it is perfectly fine, she has sensitive skin and has no problem about it.",5.0
"Quick shippment and good product! Of course, with a reasonable price. I like the product, and bought 2 other for my friends.",5.0
"Great product, best eye cream I've ever tried",5.0
"It's really good.and worthy of its price, though it's quantity iis out of expectation. I love it.I would buy again.",5.0
Good as expected,5.0
This is a very good product. I shopped this to my friend as a gift and she loved it very much.,5.0
"It is thiner than I bought on shoppe, but it is faster than I expect. In general, I like it.",4.0
It's my favorite cream. It moisturizes the skin around the eyes and smoothes fine lines,5.0
"It didn't meet up to my standards -for being an Estee Lauder product, I'm even more dissapointed. I'm 38 years old and have been religiously taking care of my face from premature wrinkles for many years and by far the worst product I've ever used. Enough said, I'm going back to WATTS BEAUTY & PHILOSOPHY. Don't waste your 40-50 bucks on this item.",2.0
Lines appear to be diminishing,5.0
It's for my Wife.  GOOD!,5.0
Good,5.0
"I am a bit disappointed with the product. I love the normal advanced night repair. Used it for years, always had great results. This one I've had for a month and I'm not having same results. And I don't have big wrinkles.",3.0
I had used the two bottles within 3 month. the reusults is good. it is a good gift to the wife,5.0
"I've been using EL for the past two years, though a little bit more expensive than other brands, the effect is really sound",5.0
good,5.0
very smoothy great for my skin,5.0
Good,5.0
great,5.0
good,5.0
"I was very excited to find this product at such a great price...this product meaning the one in the picture. I recieved the old advanced night repair, not the one in the picture! Still a great product, I just don't like the lying. U should deliver the product you show on the picture!! If anything, a better one, not an older one!!! Please be honest.",1.0
Great!,5.0
"I opened the parcel and when I saw the produce date , I was astonished. First one is in 2015, second one is in 2016. But it is a six-month-best use thing.So my experience told you guys when you received your night repair eye or you have yours at home,you have to look carefully on the produce date ! Or you will get mad when you realized it is a wrong one ! And I need the manager to give me an explanation.",1.0
"I have used this brand eye cream for 3 years, so I can tell this bottle I buy is a fake one! The flavor, the color and the quality are all different from the real one. I bought three bottles!One of them is already empty!I have some pictures to improve it!Be careful!!!!",1.0
"The department store where I originally got this told me it's suitable for day and night both, but I prefer something a little more moisturizing. 54, combination skin. I like it fine for day, as it doesn't interfere with makeup and mascara. I use a different Estee Lauder Eye Cream at night.",3.0
I get this for my boss every holiday and birthday that she has.  She swears by this eye cream and only this one.  She is 69 and her face looks incredible so I can't argue with its results.  I used it as well and I do like the thickness of it and I do think it would work if I used it religiously like she does.  She used it once a day she said when she first started years and years ago and now she does it twice because she feels like she is getting older.  She said she used to have a scar in between  her eyes and after using this it disappeared.Please let me know if my review helped in your decision making process one way or the other. =),5.0
"I've tried several eye creams and this one by far is the best! If your looking to reduce bags and/or wrinkles this one is a miracle cream. I'm 41 y.o. who has tried from cheap to expensive eye creams, I've had a difficult time finding one that actually works. This one was almost instant, by the 2nd day of using Estee Lauder my under eye puffiness was gone. Their is no scent, didn't leave my eyes itchy or burning in the a.m. I dab a little under each eye before bed. It's a little pricey but so worth it. I'll definitely be buying this again!",5.0
"I have used this brand eye cream for 10 years, so I can tell this bottle i buy is a fake one!!!!!!!!!!!! The flavor, the color and the quality are all different from the real one.",1.0
"I ordered two bottes of estee lauder night repaireye synchonized complex from this seller (southwesternstyle) and gave them to my mom. She never used that before and told us"" it's good but there is really little stuff in the bottle"". I thought it's because she used too much. Yesterday I just found the bottle I gave to my mom only has half bottle in it! I then only the second bottle and found it's totally empty!I just asked for a return from the seller today. I will update the response from the seller if I ever get one!If anybody is thinking buying anything from this seller, think twice!",1.0
"I have used this product for more than a decade and love it. But for some reason, when I order it through Amazon, it is a different color- pink instead of amber- and has a mild mildewy smell. This is the second time this has happened. I've already thrown away the packaging so I can't return it. Really disappointed.",1.0
Love this stuff too. Been using forever,5.0
"This product is a free gift-with-purchase that the seller received! The side of the container says, ""a gift from Estée Lauder.""I feel swindled. In addition the skin under my eyes have broken out in a rash and are peeling from this product.I recommend that you DO NOT purchase from this seller.",1.0
Be aware this is the old formula bottle.Estee Lauder improved their formula a couple years ago and the new bottle cap is gold and it says Advanced Night Repair Eye Synchronized Complex II.You are better off buying on their website or at an Estee Lauder counter for $6 more .,1.0
